id,s1,s41,s42,s43,s44,s45,a0,M1,a11012,a11022,a11032,a11042,a11052,a11062,a11072,a11082,a11092,a11102,a11112,a11122,a11132,a11142,a1301,a1302,a1303,a1304,a1305,a1306,a1307,a1308,a1309,a1310,a1311,a1312,a1313,a1314,a1401,a1402,a1403,a1404,a1405,a1406,a1407,a1408,a1409,a1410,a1411,a1412,a1413,a1414,a2,a301,a302,a4,a501,a6,a7a,a7b,a7c,a8a,a11,a1299,a121,a122,a123,a124,a125,a126,a127,a128,a13,a14,a15,a16,a17,a18,a21,a23,a24,a25,M2,a313,a31a,a31b,a69,a69,a71a,a7ab,a72,a75a,a81,b5
13220,1,12,32,60,133,197,2015年7月29日,2,42,17,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,1,1973,42,1,1,1,3,2,,20000,140,0,0,0,0,1,0,0,0,0,174,150,3,4,4,4,1,,9997,9997,3.29,2,4,2,4,3,1973,1997,4,15000,1,2
13221,1,12,33,62,135,201,2015年8月5日,4,48,23,21,19,,,,,,,,,,,2,2,2,4,,,,,,,,,,,2,2,2,2,,,,,,,,,,,2,1967,48,1,0,6,3,2,,10000,60,0,1,1,0,0,0,0,0,0,160,130,3,3,3,1,1,,9997,9997,4.14,1,5,5,4,3,1967,1981,4,12000,1,-8
13224,1,12,34,63,139,206,2015年8月9日,4,50,49,28,1,,,,,,,,,,,4,4,4,4,,,,,,,,,,,1,1,1,1,,,,,,,,,,,1,1990,25,1,1,1,10,1,-2,90000,100,1,0,0,0,0,0,0,0,0,175,100,4,4,4,1,4,,,2008,2.93,3,3,1,3,3,1990,2013,10,50000,5,2
13226,1,12,32,59,132,195,2015年8月3日,2,48,73,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,2,1965,50,1,1,4,6,4,-2,24000,34,0,0,0,0,0,0,0,0,1,158,120,3,4,5,5,1,,9997,9997,3.36,2,7,3,4,1,,,,,,2
13228,1,12,34,63,139,205,2015年8月10日,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1966,49,1,1,1,7,4,1987,60000,40,0,1,0,0,0,0,0,0,1,171,135,3,4,4,2,3,2005,,2005,3.71,2,6,4,3,1,,,,,,3
13229,1,12,34,64,140,208,2015年8月9日,2,43,12,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,1,1965,50,1,0,3,12,4,1986,1000000,200,0,0,1,0,0,0,0,0,0,165,135,5,5,5,2,2,,1995,2003,3.36,2,2,3,4,3,1972,1996,7,0,5,2
13230,1,12,32,59,132,196,2015年8月6日,1,77,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,1938,77,1,1,1,3,2,,40800,60,0,1,1,0,0,0,0,0,0,150,90,3,5,5,5,1,,1981,1981,3.64,1,7,4,4,3,1935,1960,7,79200,5,2
13231,1,12,34,64,140,207,2015年8月10日,3,46,46,14,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,1969,46,1,1,1,4,4,1984,40000,95,0,0,0,0,0,0,0,0,1,160,132,5,5,5,2,1,,2003,2003,3,1,,,4,3,1969,2003,7,100000,1,2
13232,1,12,32,58,131,193,2015年8月30日,5,52,52,22,22,22,,,,,,,,,,4,4,1,1,1,,,,,,,,,,2,2,2,2,2,,,,,,,,,,2,1992,23,1,1,1,10,4,2015,0,80,0,0,0,0,0,0,0,0,1,160,40,5,5,4,1,1,,9997,2015,2.57,3,7,2,5,1,,,,,,3
13235,1,12,32,57,130,192,2015年7月26日,2,40,14,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,1,1974,41,1,1,1,9,4,2014,100000,100,0,1,1,0,0,0,0,0,0,159,146,5,5,5,5,2,,1994,1994,3.36,5,7,7,4,3,1975,1999,4,20000,5,3
13237,1,12,32,60,133,197,2015年7月29日,6,34,36,30,31,24,1,,,,,,,,,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,,,,,,,,,2,1958,57,1,1,1,1,,,12000,70,0,1,0,0,0,0,0,0,0,155,100,3,4,3,4,1,,9997,9997,3.86,2,6,7,5,7,,,,,,-8
13239,1,12,32,59,132,196,2015年8月6日,2,93,53,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,1,,,,,,,,,,,,,1,1922,93,1,1,1,4,4,1935,30000,35,0,0,0,0,0,0,0,0,1,170,120,2,3,3,2,2,,1968,1968,2.93,2,3,4,3,3,1923,1957,1,6000,5,3
13240,1,12,32,56,129,189,2015年7月28日,1,34,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1982,33,1,0,4,10,4,2014,200000,70,0,0,0,0,0,0,0,0,1,170,130,5,5,4,4,3,2001,,2001,3.07,4,7,7,4,1,,,,,,2
13247,1,12,32,60,133,197,2015年7月30日,4,48,27,25,25,,,,,,,,,,,1,1,1,1,,,,,,,,,,,2,1,1,1,,,,,,,,,,,1,1964,51,1,1,1,3,2,,70000,210,0,1,0,0,0,0,0,0,0,169,120,3,3,5,4,1,,9997,9997,3.71,1,5,3,3,3,1967,1987,3,10000,1,-8
13251,1,12,32,59,132,195,2015年8月4日,1,28,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1983,32,1,1,1,11,4,-2,50000,60,0,0,0,0,1,0,0,0,0,172,150,4,4,3,5,2,,9997,9997,3,4,4,3,4,3,1986,2012,12,40000,1,2
13252,1,12,32,57,130,191,2015年7月25日,1,29,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,1957,58,1,-8,1,3,4,-2,64000,90,0,1,0,0,0,0,0,0,0,156,110,4,5,4,1,2,,1980,1980,3.86,2,5,2,4,3,1964,1989,6,50000,5,2
13253,1,12,33,62,135,201,2015年8月5日,9,59,31,31,29,27,26,23,21,1,,,,,,1,4,4,4,4,4,4,4,1,,,,,,2,1,1,1,1,1,1,1,2,,,,,,2,1957,58,1,0,6,4,4,1975,-2,98,0,1,0,0,0,0,0,0,0,157,130,3,2,3,1,1,,2008,1983,4.14,1,5,5,5,3,1956,1983,4,-2,5,-8
13254,1,12,32,56,129,190,2015年7月28日,4,100,65,55,26,,,,,,,,,,,1,2,1,1,,,,,,,,,,,1,1,2,2,,,,,,,,,,,1,1957,58,1,1,1,3,2,,-1,20,0,0,0,1,0,0,0,0,0,165,110,3,3,4,2,2,,9997,9997,3.64,1,6,6,4,7,,,,,,-8
13255,1,12,34,64,140,207,2015年8月9日,3,80,58,30,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,1954,61,1,1,1,12,4,1982,-3,120,1,0,0,0,0,0,0,0,0,178,160,4,4,4,2,1,,9997,1994,3.07,3,2,3,4,3,1958,1983,10,-3,5,4
13257,1,12,32,56,129,190,2015年7月29日,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1938,77,1,1,1,4,4,-2,20000,15,0,1,0,0,0,0,0,0,0,163,90,3,3,5,5,1,,9997,9997,3.29,1,6,1,4,7,,,,,,-8
13258,1,12,32,61,134,200,2015年7月31日,3,59,27,25,,,,,,,,,,,,1,4,4,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1994,21,1,1,1,4,4,2009,40000,500,0,0,0,0,1,0,0,0,0,165,110,4,5,5,4,1,,9997,9997,3.64,3,2,5,3,1,,,,,,3
13259,1,12,32,59,132,195,2015年8月4日,1,34,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1979,36,1,0,5,9,4,-2,100000,70,0,1,1,0,0,0,0,0,0,172,125,4,4,5,5,1,,9997,9997,3.36,2,5,5,5,3,1980,2006,5,30000,1,2
13261,1,12,33,62,138,204,2015年8月7日,5,49,26,24,22,20,,,,,,,,,,1,1,1,1,1,,,,,,,,,,2,1,2,2,2,,,,,,,,,,1,1990,25,1,0,6,4,2,-2,24000,170,0,0,0,0,1,0,0,0,0,170,140,4,4,4,1,1,,9997,9997,1,2,2,2,3,1,,,,,,2
13264,1,12,32,56,129,189,2015年7月28日,1,62,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,1955,60,1,1,1,4,4,1971,45000,100,0,1,0,0,0,0,0,0,0,158,130,2,2,4,2,1,,9997,9997,3.5,1,7,5,4,3,1953,1981,6,35000,5,-8
13266,1,12,32,58,131,193,2015年8月26日,1,86,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,1944,71,1,1,3,3,4,1958,36000,78,0,1,0,0,0,0,0,0,0,158,120,3,5,5,2,1,,9997,9997,3.79,4,2,2,5,3,1929,1965,4,-3,5,2
13267,1,12,32,61,134,200,2015年8月2日,3,62,39,10,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,2,,,,,,,,,,,,2,1977,38,1,1,1,6,4,1994,30000,300,0,0,0,0,1,0,0,0,0,158,120,4,3,4,4,1,,9997,9997,3.57,2,2,3,4,3,1976,2000,4,30000,1,3
13268,1,12,32,60,133,197,2015年7月30日,3,54,55,26,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1995,20,1,1,1,7,4,2014,0,192,0,0,0,0,1,0,0,0,0,165,120,3,5,2,5,1,,9997,9997,2.86,1,2,1,4,1,,,,,,-8
13269,1,12,33,62,138,204,2015年8月7日,4,49,47,22,21,,,,,,,,,,,1,3,3,3,,,,,,,,,,,2,2,2,2,,,,,,,,,,,2,1991,24,1,0,5,4,4,2007,20000,220,0,0,0,0,1,0,0,0,0,158,120,4,4,3,1,1,,9997,9997,3.36,2,2,2,4,3,1989,2014,4,-3,1,2
13270,1,12,32,58,131,193,2015年8月26日,3,60,33,5,,,,,,,,,,,,1,4,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1981,34,1,1,1,10,4,-2,60000,65,0,0,1,0,0,0,0,0,0,156,130,3,5,5,5,1,,9997,9997,3.07,2,7,2,4,3,1981,2008,10,500000,1,2
13271,1,12,32,61,134,199,2015年8月4日,3,57,56,26,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1988,27,1,1,1,12,4,2011,200000,70,0,0,0,0,0,0,0,0,1,177,100,4,5,5,1,3,2005,,2010,2.93,4,6,4,4,3,1989,2012,12,100000,1,2
13274,1,12,32,56,129,190,2015年7月31日,3,67,37,9,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,2,,,,,,,,,,,,1,1946,69,1,1,1,3,4,-2,40000,42,0,1,0,0,0,0,0,0,0,165,120,4,4,5,5,1,,9997,9997,3.21,2,3,3,4,3,1949,1976,9,40000,5,-8
13276,1,12,32,58,131,193,2015年8月30日,1,20,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,1969,46,1,1,1,4,4,1984,-3,30,0,0,0,0,1,0,0,0,0,160,120,2,3,3,5,1,,9997,9997,3.21,1,,,3,6,,,,,,3
13281,1,12,32,58,131,194,2015年8月27日,3,53,55,31,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1986,29,1,1,1,12,4,2009,50000,64,0,0,0,0,0,1,0,0,0,164,100,4,5,3,5,3,2014,,2014,3.29,2,7,5,4,3,1984,2014,12,100000,1,4
13283,1,12,32,61,134,200,2015年7月31日,1,70,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,1955,60,1,1,1,3,4,-2,7500,120,0,1,1,0,0,0,0,0,0,155,120,3,3,3,1,1,,1982,1982,3.64,1,1,6,4,3,1946,1982,3,7000,4,2
13285,1,12,33,62,138,204,2015年8月8日,10,45,45,44,43,18,17,16,15,15,13,,,,,2,1,1,1,2,1,1,1,1,1,,,,,2,2,2,2,2,2,2,2,2,2,,,,,2,1948,67,1,0,4,4,2,1964,-1,108,0,1,0,0,0,0,0,0,0,158,98,4,4,4,1,1,,9997,9997,4.07,1,1,1,4,3,1945,-2,3,-1,6,-8
13286,1,12,32,59,132,196,2015年8月7日,3,53,50,24,,,,,,,,,,,,3,3,3,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,1936,79,1,1,1,1,,,20000,35,0,1,0,0,0,0,0,0,0,157,115,3,4,4,5,1,,9997,9997,3.29,2,6,5,4,7,,,,,,2
13287,1,12,34,63,139,205,2015年8月15日,4,65,65,44,44,,,,,,,,,,,4,4,4,4,,,,,,,,,,,1,1,2,2,,,,,,,,,,,2,1994,21,1,1,1,12,1,2012,-1,40,0,0,0,0,0,0,0,0,1,167,100,3,3,3,1,3,2015,,2015,3.71,4,2,2,4,1,,,,,,-8
13288,1,12,34,64,140,207,2015年8月9日,3,47,45,25,,,,,,,,,,,,4,4,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1988,27,1,1,1,6,4,2008,100000,105,0,0,0,0,1,0,0,0,0,165,110,5,5,5,2,3,2009,,2009,3.14,2,6,3,4,1,,,,,,2
13289,1,12,33,62,138,204,2015年8月8日,4,30,11,8,5,,,,,,,,,,,1,1,1,1,,,,,,,,,,,2,2,2,2,,,,,,,,,,,1,1982,33,1,0,6,3,4,-2,60000,105,0,0,0,0,1,0,0,0,0,170,133,4,4,4,1,1,,9997,9997,3.86,1,2,2,3,3,1985,2003,3,0,5,2
13291,1,12,32,55,128,187,2015年9月1日,2,56,28,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,1,1955,60,1,1,1,6,4,1972,40000,59,0,1,0,0,0,0,0,0,0,174,174,3,3,5,5,1,,9997,9997,3.07,3,7,5,4,3,1959,1985,6,18000,5,2
13295,1,12,32,61,134,200,2015年8月2日,3,45,19,14,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,2,2,,,,,,,,,,,,2,1976,39,1,0,3,4,4,1992,0,200,0,1,1,0,0,0,0,1,0,155,97,3,2,3,4,1,,1998,1998,3.14,4,1,5,5,3,1971,1996,4,50000,1,2
13300,1,12,32,57,130,191,2015年7月25日,2,52,25,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,1964,51,1,-8,1,4,4,1979,0,100,0,0,1,0,0,0,0,0,0,160,100,4,-8,4,5,2,,9997,2003,3.29,3,5,5,4,3,1963,1985,4,100000,1,3
13301,1,12,32,61,134,199,2015年8月3日,4,54,50,26,23,,,,,,,,,,,4,4,4,4,,,,,,,,,,,1,1,1,1,,,,,,,,,,,1,1986,29,6,1,1,4,4,2002,50000,30,0,0,0,0,0,0,0,0,1,165,120,5,5,5,1,3,2003,,2012,3.21,1,7,6,3,1,,,,,,2
13302,1,12,34,63,139,205,2015年8月15日,4,84,48,17,14,,,,,,,,,,,4,1,4,4,,,,,,,,,,,2,2,2,2,,,,,,,,,,,2,1966,49,1,0,3,3,4,-2,70000,40,0,0,0,0,0,0,0,0,1,164,120,4,3,4,1,3,9997,,2003,3.29,2,6,6,3,3,1967,1989,4,100000,1,3
13303,1,12,34,64,140,207,2015年8月10日,4,68,45,37,7,,,,,,,,,,,1,1,1,1,,,,,,,,,,,2,2,2,2,,,,,,,,,,,2,1948,67,1,0,2,7,4,1968,40000,94,0,0,0,1,0,0,0,0,0,150,98,4,5,5,2,2,,2015,2015,3.79,1,,,4,3,1948,1976,12,-3,5,2
13305,1,12,32,61,134,200,2015年8月1日,2,27,20,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,2,1988,27,1,1,1,3,2,,40000,15,0,0,0,0,0,0,0,0,1,160,84,3,3,3,1,3,2004,,2014,3.36,2,4,5,3,3,1988,2010,4,40000,1,2
13307,1,12,33,62,138,204,2015年8月8日,8,86,85,52,27,26,25,22,19,,,,,,,3,3,1,1,1,4,4,4,,,,,,,2,2,2,2,2,2,2,2,,,,,,,2,1964,51,1,0,6,3,2,,18000,160,0,0,1,0,0,0,0,0,0,161,120,3,2,-8,1,1,,-2,-2,3.79,1,1,4,3,3,1963,-3,1,-2,1,2
13308,1,12,32,56,129,189,2015年7月26日,2,62,34,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1953,62,1,1,1,6,4,1971,50000,66,0,0,1,0,0,0,0,0,0,171,131,3,5,5,2,1,,9997,9997,2.93,1,7,3,3,3,1952,1980,7,30000,5,4
13310,1,12,34,64,140,208,2015年8月9日,5,83,80,45,12,8,,,,,,,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,,,,,,,,,,2,1975,40,1,1,1,10,4,1997,-3,95,0,0,0,0,0,0,0,0,1,160,95,5,5,5,4,1,,2010,2001,2.86,3,3,3,-8,3,1975,2001,13,200000,1,2
13311,1,12,32,61,134,200,2015年8月1日,6,47,30,30,27,25,28,,,,,,,,,1,1,1,4,1,4,,,,,,,,,1,1,1,1,1,1,,,,,,,,,1,1965,50,1,1,1,4,4,-2,0,200,0,1,0,0,0,0,0,0,0,158,110,1,1,3,4,1,,2012,-3,3.64,4,3,5,5,3,1967,-2,3,24000,1,3
13312,1,12,32,61,134,200,2015年7月31日,3,88,38,7,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,1967,48,1,1,1,4,4,1983,0,200,0,0,0,0,1,0,0,0,0,164,130,4,4,3,4,1,,2003,9997,3.43,1,1,2,4,3,1978,2005,6,0,5,-8
13313,1,12,33,62,137,203,2015年8月1日,5,32,30,3,2,1,,,,,,,,,,1,1,1,1,1,,,,,,,,,,1,1,2,2,2,,,,,,,,,,2,1967,48,1,0,4,3,2,,36000,40,0,0,0,0,0,0,0,0,1,152,95,3,3,4,1,1,,1984,1984,4.29,1,2,2,2,5,1955,1984,3,-2,1,3
13314,1,12,34,63,139,206,2015年8月8日,1,19,,,,,,,,,,,,,,4,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1968,47,1,-8,1,12,4,1991,150000,40,0,0,0,0,0,0,0,0,1,170,120,3,2,5,4,2,,1991,1991,3.36,3,4,4,3,6,,,,,,2
13315,1,12,32,55,128,187,2015年9月3日,1,65,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1940,75,1,1,1,4,2,-1,100000,75,0,1,0,0,0,0,0,0,0,163,125,4,4,5,5,1,,1990,1990,3.21,5,6,6,4,3,1950,1971,6,100000,5,2
13317,1,12,32,61,134,199,2015年8月3日,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1925,90,1,1,1,3,3,,36000,100,0,0,0,1,0,0,0,0,0,152,85,2,-8,2,5,1,,9997,9997,4.07,1,6,5,4,3,1926,1946,3,-1,5,3
13322,1,12,33,62,137,203,2015年7月31日,1,71,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1943,72,1,1,1,3,-8,-2,-2,70,0,1,0,0,0,0,0,0,0,165,130,2,4,4,1,1,,9997,9997,4.43,1,7,-8,3,3,1945,-2,1,2400,4,-8
13326,1,12,33,62,136,202,2015年8月9日,4,67,39,19,16,,,,,,,,,,,-8,1,1,1,,,,,,,,,,,2,2,2,2,,,,,,,,,,,1,1976,39,1,0,4,3,2,,-2,54,0,1,0,0,0,0,0,0,0,170,125,4,4,4,1,1,,9997,9997,4.5,1,-8,4,-8,3,1976,-2,3,-2,4,-8
13327,1,12,32,60,133,197,2015年7月30日,3,59,58,30,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,2,,,,,,,,,,,,2,1990,25,1,1,1,7,4,2010,36000,45,0,0,0,0,1,0,0,0,0,172,180,3,3,3,4,2,,9997,9997,3.64,2,7,4,4,1,,,,,,2
13329,1,12,32,61,134,200,2015年8月2日,1,50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,-8,,,,,,,,,,,,,,2,1965,50,1,0,1,4,4,-2,10000,100,0,0,1,0,0,0,0,0,0,158,102,2,2,3,1,1,,1990,1990,4.07,1,2,5,4,3,1965,1990,4,-2,2,-8
13332,1,12,33,62,136,202,2015年8月10日,5,61,40,9,7,6,,,,,,,,,,4,1,1,1,1,,,,,,,,,,1,2,2,2,2,,,,,,,,,,2,1979,36,1,0,4,3,2,,25000,120,0,1,0,0,0,0,0,0,0,160,103,4,3,3,1,1,,9997,9997,4.07,1,1,2,4,3,1976,2005,6,35000,1,3
13335,1,12,32,60,133,197,2015年7月29日,4,100,68,30,28,,,,,,,,,,,1,1,1,1,,,,,,,,,,,2,2,1,1,,,,,,,,,,,1,1945,70,1,1,1,3,2,,20000,64,0,1,0,0,0,0,0,0,0,166,115,3,5,5,4,1,,9997,9997,3.71,1,,,4,3,1948,1970,1,10000,1,2
13337,1,12,32,61,134,199,2015年8月4日,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1994,21,1,1,1,4,4,-2,30000,30,0,0,0,0,0,0,0,0,1,170,130,4,5,2,1,3,2015,,2015,4.07,2,4,3,3,1,,,,,,-8
13338,1,12,33,62,138,204,2015年8月7日,3,32,13,11,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1982,33,1,0,5,3,2,,0,190,0,0,0,0,0,0,0,0,0,150,112,4,5,5,1,1,,9997,9997,4,1,1,1,3,3,1984,-2,3,40000,1,2
13342,1,12,33,62,138,204,2015年8月8日,6,38,37,35,32,31,29,,,,,,,,,2,2,2,2,2,2,,,,,,,,,2,2,1,1,2,1,,,,,,,,,2,1957,58,1,0,6,1,,,0,200,0,1,0,0,0,0,0,0,0,160,98,2,3,4,1,1,,9997,9997,4.21,1,3,3,3,7,,,,,,3
13343,1,12,33,62,136,202,2015年8月9日,2,45,22,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,2,1990,25,1,1,1,12,4,2012,48000,85,0,0,0,0,1,0,0,0,0,157,96,3,3,4,1,1,,9997,9997,3.14,4,1,1,4,1,,,,,,3
13344,1,12,34,63,139,206,2015年8月9日,3,42,17,15,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,1973,42,1,1,1,12,4,1997,100000,150,0,1,0,0,0,0,0,0,0,172,120,4,5,4,2,1,,2002,1998,3.07,3,6,3,4,3,1975,1998,12,100000,1,2
13345,1,12,32,57,130,191,2015年7月25日,4,65,35,35,6,,,,,,,,,,,1,1,1,1,,,,,,,,,,,1,1,1,2,,,,,,,,,,,2,1954,61,1,1,1,3,3,,0,112,0,0,0,1,0,0,0,0,0,162,120,3,2,3,1,3,2007,,2007,3.29,1,1,3,3,3,1949,1973,4,0,4,2
13348,1,12,33,62,138,204,2015年8月7日,5,55,53,30,6,3,,,,,,,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,,,,,,,,,,2,1984,31,1,0,4,3,4,-2,-2,108,1,0,0,0,0,0,0,0,0,158,115,4,3,3,1,1,,9997,9997,4.07,1,3,3,3,3,1985,2008,3,-2,1,-8
13349,1,12,33,62,135,201,2015年8月6日,6,60,56,27,6,4,4,,,,,,,,,1,1,1,1,1,1,,,,,,,,,2,2,2,2,2,2,,,,,,,,,1,1986,29,1,1,1,4,2,-2,36000,110,0,0,0,0,1,0,0,0,0,165,140,4,4,4,1,1,,9997,9997,3.79,2,4,4,3,3,1988,2008,3,-3,1,3
13350,1,12,32,58,131,193,2015年8月29日,2,53,25,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,2,1962,53,1,1,1,6,4,1978,25000,35,0,1,1,0,0,0,0,0,0,158,100,4,4,4,5,2,,9997,9997,3.21,1,3,3,4,3,1960,1989,6,30000,1,2
13351,1,12,32,59,132,196,2015年8月7日,1,40,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,1950,65,1,1,1,4,4,1966,40000,13,0,0,0,0,0,0,0,0,1,155,100,3,3,3,5,1,,9997,9997,3.14,1,3,4,3,3,1945,1975,4,-1,5,2
13352,1,12,32,60,133,198,2015年8月4日,3,55,52,23,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,1,2,,,,,,,,,,,,1,1990,25,1,1,1,4,4,2005,30000,60,0,0,0,0,1,0,0,0,0,170,130,4,4,2,4,1,,9997,9997,3,2,3,3,4,3,1992,2014,4,20000,1,2
13356,1,12,32,60,133,197,2015年7月29日,2,52,25,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,1,,,,,,,,,,,,,2,1964,51,1,0,1,3,2,,15000,100,0,0,1,0,0,0,0,0,0,160,102,3,3,2,4,1,,1987,1987,3.71,3,5,2,4,3,1963,1987,4,-1,1,3
13360,1,12,33,62,137,203,2015年7月31日,3,57,27,25,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,1,2,,,,,,,,,,,,2,1964,51,1,0,6,6,4,1984,5000,48,0,0,0,0,0,0,0,0,1,158,115,3,2,3,1,1,,2000,9997,3.29,1,6,6,3,3,1957,1986,6,12000,1,2
13364,1,12,33,62,138,204,2015年8月7日,3,35,16,4,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1996,19,1,1,1,3,4,2012,20000,80,0,0,0,0,1,0,0,0,0,161,88,3,4,3,1,1,,9997,9997,2.71,1,2,3,3,1,,,,,,3
13366,1,12,32,56,129,189,2015年7月26日,1,43,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,1977,38,1,1,1,10,4,1999,0,78,0,0,1,0,0,0,0,0,0,156,104,3,-8,2,2,1,,9997,9997,3.43,2,3,3,2,3,1972,2003,10,180000,1,-8
13371,1,12,34,64,140,207,2015年8月9日,3,69,36,35,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1949,66,1,1,1,4,4,1965,30000,85,0,0,0,1,0,0,1,0,0,150,110,3,4,4,5,3,2005,,9996,3.43,4,1,5,4,3,1946,1974,7,30000,5,2
13372,1,12,32,61,134,200,2015年8月2日,3,45,42,13,,,,,,,,,,,,1,1,1,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,1997,18,1,1,1,8,1,2013,-1,750,0,0,0,0,0,0,0,1,0,175,110,5,5,4,4,1,,9997,9997,3.36,2,6,5,4,1,,,,,,-8
13375,1,12,32,60,133,197,2015年7月30日,8,86,60,57,33,30,29,26,3,,,,,,,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,2,,,,,,,2,1989,26,1,1,1,7,4,2005,10000,110,0,0,0,0,0,1,0,0,0,160,120,4,5,4,4,2,,-2,2011,3.07,2,2,2,4,3,1983,2011,7,10000,1,2
13376,1,12,33,62,138,204,2015年8月8日,6,47,50,24,21,20,17,,,,,,,,,1,1,4,1,4,1,,,,,,,,,1,1,1,1,1,1,,,,,,,,,1,1992,23,1,1,1,6,2,2012,24000,120,0,0,0,0,1,0,0,1,0,170,110,5,5,5,1,1,,9997,9997,3,1,3,3,4,1,,,,,,2
13381,1,12,32,61,134,200,2015年8月1日,1,35,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1980,35,1,1,1,4,4,1995,25000,65,0,0,0,0,1,0,0,0,0,172,140,4,5,4,4,1,,9997,9997,3.86,2,2,5,4,3,1980,2004,4,0,5,2
13382,1,12,32,58,131,193,2015年8月30日,2,30,29,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,2,,,,,,,,,,,,,1,1983,32,1,1,1,11,4,2010,60000,70,0,0,0,0,1,0,0,0,0,173,150,5,3,4,5,1,,9997,1998,2.93,3,7,2,4,3,1985,2011,9,60000,1,3
